52,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",61386,124375,106612
52,Athletics,"Athletics Men's 1,500 metres Walk",13197,70122,113818
52,Athletics,"Athletics Men's 3 mile, Team",130826,122099,70757
52,Art Competitions,"Art Competitions Mixed Sculpturing, Medals",,78829,30731
52,Shooting,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",100476,99648,25946
52,Equestrianism,"Equestrianism Men's Vaulting, Team",124842,104756,86417
52,Freestyle Skiing,Freestyle Skiing Women's Halfpipe,14276,75872,89207
52,Shooting,"Shooting Men's Free Rifle, Any Position, 300 metres",79237,114177,81899
52,Shooting,"Shooting Men's Military Rifle, 1873-1874 Gras Model, Kneeling Or Standing, 200 metres",81899,100476,99648
52,Swimming,Swimming Men's 100 Yard Backstroke,14482,49136,133620
52,Swimming,Swimming Men's 440 Yard Breaststroke,133620,14482,45556
52,Swimming,Swimming Men's 4 x 50 Yard Freestyle Relay,103259,122863,107864
52,Art Competitions,"Art Competitions Mixed Literature, Epic Works",116004,129415,106621
52,Art Competitions,Art Competitions Mixed Architecture,81394,110976,78035
52,Athletics,"Athletics Men's 3,500 metres Walk",66731,129086,58846
52,Roque,Roque Men's Singles,53238,115733,15484
52,Gymnastics,Gymnastics Men's Side Horse,108269,42083,78994
52,Alpinism,Alpinism Mixed Alpinism,128001,,
52,Archery,Archery Men's Double American Round,15893,130662,119962
52,Archery,Archery Men's Team Round,130662,131531,100534
52,Archery,"Archery Men's Target Archery, 33 metres, Individual",124694,15721,
52,Archery,"Archery Men's Target Archery, 50 metres, Individual",15721,124694,
52,Boxing,Boxing Women's Flyweight,,99913,123925
52,Weightlifting,Weightlifting Women's Flyweight,128531,103461,131078
52,Swimming,"Swimming Men's 1,000 metres Freestyle",53973,127950,127339
52,Weightlifting,Weightlifting Women's Featherweight,132552,133080,133080
52,Athletics,Athletics Men's 10 mile Walk,66731,129086,113772
52,Athletics,"Athletics Men's Discus Throw, Both Hands",117837,86233,73462
52,Golf,Golf Men's Team,131494,115209,129131
52,Sailing,Sailing Mixed 0-0.5 Ton,104113,119449,119107
52,Sailing,Sailing Mixed 20+ Ton,97858,17517,124193
52,Cycling,Cycling Women's Team Sprint,134783,127585,129570
52,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",120710,114769,126142
52,Shooting,"Shooting Men's Free Pistol, 25 metres",67726,81899,98855
52,Shooting,"Shooting Men's Military Revolver, 1873-1874 Gras Model, 20 metres",36489,25946,75575
52,Shooting,"Shooting Men's Military Revolver, 20 metres",100476,119590,111751
52,Shooting,Shooting Men's Dueling Pistol Au Vise 20 metres,81899,70734,67726
52,Shooting,"Shooting Men's Dueling Pistol Au Commandement, 25 metres",111602,127349,18257
52,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team",94913,89559,113998
52,Sailing,Sailing Mixed 6.5 metres,129713,129344,
52,Athletics,Athletics Men's 200 metres Hurdles,63659,97066,119439
52,Athletics,Athletics Men's 56-pound Weight Throw,77472,103796,80389
52,Equestrianism,Equestrianism Mixed Four-In-Hand Competition,84123,119866,26490
52,Athletics,"Athletics Men's 2,500 metres Steeplechase",89626,101468,19973
52,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",29618,127491,117302
52,Art Competitions,"Art Competitions Mixed Music, Unknown Event",,,
52,Athletics,Athletics Men's All-Around Championship,59615,43907,46029
52,Archery,"Archery Men's Pole Archery, Small Birds, Individual",124789,124258,47947
52,Archery,"Archery Men's Pole Archery, Large Birds, Individual",22068,124258,35706
52,Archery,"Archery Men's Pole Archery, Small Birds, Team",124789,,
52,Archery,"Archery Men's Pole Archery, Large Birds, Team",124789,,
52,Athletics,"Athletics Men's 2,590 metres Steeplechase",69800,25055,85594
52,Archery,Archery Women's Double Columbia Round,50366,22877,95906
52,Athletics,"Athletics Men's 4 mile, Team",123959,126085,
52,Figure Skating,Figure Skating Men's Special Figures,62264,24288,45041
52,Shooting,"Shooting Men's Military Rifle, Standing, 300 metres",89706,73260,87298
52,Swimming,Swimming Men's 50 yard Freestyle,127339,67596,25215
52,Swimming,Swimming Men's 100 yard Freestyle,127339,25215,67596
52,Swimming,Swimming Men's 220 yard Freestyle,25215,37920,99175
52,Swimming,Swimming Men's 440 yard Freestyle,25215,37920,127950
52,Athletics,Athletics Men's Stone Throw,39535,109597,29499
52,Basque Pelota,Basque Pelota Men's Two-Man Teams With Cesta,126675,,
52,Shooting,"Shooting Men's Trap, Single Shot, 16 metres",78927,93437,78929
52,Shooting,"Shooting Men's Trap, Double Shot, 14 metres",78929,79098,78927
52,Equestrianism,Equestrianism Mixed Long Jump,124737,121960,26569
52,Canoeing,"Canoeing Men's Folding Kayak Singles, 10 kilometres",50441,31234,49943
52,Swimming,Swimming Men's Plunge For Distance,28347,,41713
52,Shooting,"Shooting Men's Free Pistol, 30 metres",90607,85988,36739
52,Shooting,"Shooting Men's Military Pistol, 25 metres",90606,90607,29467
52,Swimming,Swimming Men's 100 metres Freestyle For Sailors,74168,59266,30049
52,Archery,Archery Men's Sur La Perche a La Herse,36505,108898,
52,Sailing,Sailing Mixed 3-10 Ton,118894,124464,72957
52,Gymnastics,"Gymnastics Men's Individual All-Around, 4 Events",47181,33582,78994
52,Wrestling,"Wrestling Men's Unlimited Class, Greco-Roman",107613,122329,59429
52,Motorboating,Motorboating Mixed B-Class (Under 60 Feet),120083,,
52,Motorboating,Motorboating Mixed C-Class,120083,,
52,Cycling,"Cycling Men's 10,000 metres",76252,35708,107006
52,Art Competitions,"Art Competitions Mixed Sculpturing, Reliefs",116727,61386,35819
52,Shooting,"Shooting Men's Muzzle-Loading Pistol, 25 metres",36739,89416,85988
52,Swimming,Swimming Men's 880 yard Freestyle,99175,37920,60846
52,Equestrianism,Equestrianism Mixed High Jump,121960,,124435
52,Archery,Archery Men's Sur La Perche a La Pyramide,43310,108898,40778
52,Fencing,"Fencing Men's Single Sticks, Individual",125020,87895,42575
52,Gymnastics,Gymnastics Men's Tumbling,131332,43177,47935
52,Athletics,"Athletics Men's Javelin Throw, Both Hands",103984,110393,92918
52,Shooting,Shooting Men's Unknown Event,,,
52,Sailing,Sailing Mixed 18 foot,,,
52,Archery,Archery Men's Unknown Event,,,
52,Archery,"Archery Men's Au Chapelet, 50 metres",82573,47421,78848
52,Archery,Archery Men's Championnat Du Monde,48121,124694,
52,Archery,Archery Women's Team Round,131533,,
52,Wrestling,"Wrestling Men's All-Around, Greco-Roman",54447,129199,129028
52,Cycling,Cycling Men's 12-Hours Race,107006,58394,
52,Swimming,Swimming Men's 500 metres Freestyle,85477,93091,59374
52,Weightlifting,Weightlifting Men's All-Around Dumbbell Contest,89847,131064,64683
52,Athletics,"Athletics Men's Shot Put, Both Hands",102565,77472,86233
52,Archery,"Archery Men's Au Chapelet, 33 metres",124694,119640,93957
52,Archery,"Archery Men's Au Cordon Dore, 33 metres",124694,119640,93957
52,Archery,"Archery Men's Target Archery, 28 metres, Individual",124694,97860,
52,Aeronautics,Aeronautics Mixed Aeronautics,107506,,
